Timestamp,Distance(m)
2026-01-18 17:10:22.074,27.291
2026-01-18 17:10:22.092,27.301
2026-01-18 17:10:22.108,27.302
2026-01-18 17:10:22.109,27.319
2026-01-18 17:10:22.124,27.35
2026-01-18 17:10:22.142,27.381
2026-01-18 17:10:22.143,27.401
2026-01-18 17:10:22.158,27.406
2026-01-18 17:10:22.175,27.431
2026-01-18 17:10:22.190,27.454
2026-01-18 17:10:22.190,27.463
2026-01-18 17:10:22.207,27.478
2026-01-18 17:10:22.225,27.486
2026-01-18 17:10:22.241,27.489
2026-01-18 17:10:22.241,27.507
2026-01-18 17:10:22.257,27.524
2026-01-18 17:10:22.275,27.541
2026-01-18 17:10:22.276,27.558
2026-01-18 17:10:22.291,27.564
2026-01-18 17:10:22.307,27.566
2026-01-18 17:10:22.332,27.562
2026-01-18 17:10:22.332,27.569
2026-01-18 17:10:22.341,27.576
2026-01-18 17:10:22.359,27.582
2026-01-18 17:10:22.359,27.584
2026-01-18 17:10:22.375,27.588
2026-01-18 17:10:22.391,27.58
2026-01-18 17:10:22.407,27.582
2026-01-18 17:10:22.408,27.593
2026-01-18 17:10:22.442,27.61
2026-01-18 17:10:22.443,27.612
2026-01-18 17:10:22.443,27.621
2026-01-18 17:10:22.475,27.631
2026-01-18 17:10:22.476,27.651
2026-01-18 17:10:22.493,27.672
2026-01-18 17:10:22.493,27.69
2026-01-18 17:10:22.507,27.707
2026-01-18 17:10:22.523,27.722
2026-01-18 17:10:22.540,27.735
2026-01-18 17:10:22.541,27.744
2026-01-18 17:10:22.559,27.75
2026-01-18 17:10:22.575,27.766
2026-01-18 17:10:22.576,27.787
2026-01-18 17:10:22.592,27.791
2026-01-18 17:10:22.606,27.799
2026-01-18 17:10:22.623,27.804
2026-01-18 17:10:22.623,27.816
2026-01-18 17:10:22.641,27.83
2026-01-18 17:10:22.658,27.843
2026-01-18 17:10:22.658,27.866
2026-01-18 17:10:22.674,27.891
2026-01-18 17:10:22.690,27.91
2026-01-18 17:10:22.707,27.926
2026-01-18 17:10:22.708,27.946
2026-01-18 17:10:22.723,27.963
2026-01-18 17:10:22.741,27.974
2026-01-18 17:10:22.757,27.979
2026-01-18 17:10:22.757,27.988
2026-01-18 17:10:22.773,27.994
2026-01-18 17:10:22.790,28.01
2026-01-18 17:10:22.791,28.018
